date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:58	104609/104609	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:38:57%20GMT	https://www.agolworld.com/assets/img2/blog/blog12.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/blog/blog12.jpg	(from https://www.agolworld.com/blog_3.php)
20:08:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/l.html	M:/New%20folder%20(7)/agol/www.agolworld.com/l.a3.delayed	(from https://www.agolworld.com/assets/js2/swiper.min.js)
20:08:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/e.html	M:/New%20folder%20(7)/agol/www.agolworld.com/e.html	(from https://www.agolworld.com/assets/js2/swiper.min.js)
20:08:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/t.params.html	M:/New%20folder%20(7)/agol/www.agolworld.com/t.params.html	(from https://www.agolworld.com/assets/js2/swiper.min.js)
20:09:00	2566276/2566276	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:38:55%20GMT	https://www.agolworld.com/assets/img2/blog/(13).png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/blog/(13).png	(from https://www.agolworld.com/blog_2.php)
20:09:01	110147/110147	---M-Z	200	added ('OK')	text/css	etag:%221ae43-65ee5e3d-107fddcfed8cffc6;gz%22	https://themejunction.net/wp-includes/css/dist/block-library/style.min.css?ver=6.4.3	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/css/dist/block-library/style.min84fc.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:02	50117/50117	---M-Z	200	added ('OK')	text/css	etag:%22c3c5-647eb106-b9c716900da0d33c;gz%22	https://themejunction.net/wp-content/plugins/tlp-portfolio/assets/css/tlpportfolio.css?ver=6.4.3	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/tlp-portfolio/assets/css/tlpportfolio84fc.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:02	2241285/2241285	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:38:57%20GMT	https://www.agolworld.com/assets/img2/blog/blog26.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/blog/blog26.png	(from https://www.agolworld.com/blog_3.php)
20:09:02	5745/5745	---M-Z	200	added ('OK')	text/css	etag:%221671-642d0b6c-33b5527f7ac5d2d9;gz%22	https://themejunction.net/wp-content/themes/hello-elementor/style.min.css?ver=2.7.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/themes/hello-elementor/style.min653d.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:02	12285/12285	---M-Z	200	added ('OK')	text/css	etag:%222ffd-642d0b6c-426f2e8ac3a52f6b;gz%22	https://themejunction.net/wp-content/themes/hello-elementor/theme.min.css?ver=2.7.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/themes/hello-elementor/theme.min653d.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:03	105634/105634	---M-Z	200	added ('OK')	text/css	etag:%2219ca2-65ee6340-132447f933687c9d;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/custom-frontend-lite.min.css?ver=1707830651	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/custom-frontend-lite.min6e43.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:03	1361/1361	---M-Z	200	added ('OK')	text/css	etag:%22551-65ee6340-1c93b24746f34c23;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/post-5.css?ver=1707830651	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/post-56e43.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:03	19443/19443	---M-Z	200	added ('OK')	text/css	etag:%224bf3-64a64d33-374ddd6f629091c9;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minfc13.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:03	12876/12876	---M-Z	200	added ('OK')	text/css	etag:%22324c-64a64d34-90cfee49555eb685;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:04	11295/11295	---M-Z	200	added ('OK')	text/css	etag:%222c1f-65ee6340-34b2eaefdcbd61eb;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/custom-pro-frontend-lite.min.css?ver=1707830651	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/custom-pro-frontend-lite.min6e43.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:04	71123/71123	---M-Z	200	added ('OK')	text/css	etag:%22115d3-65ee6341-783e13e4ebdf56b1;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/global.css?ver=1707830652	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/global0d44.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:04	10669/10669	---M-Z	200	added ('OK')	text/css	etag:%2229ad-65ee6341-70ba3d1bfe434a19;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/post-19.css?ver=1707830652	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/post-190d44.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:04	20632/20632	---M-Z	200	added ('OK')	text/css	etag:%225098-65ee6341-e1db919844fda5aa;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/post-63.css?ver=1707830652	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/post-630d44.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:05	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-64a64d34-24fbf8d8ee1cb2b0;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:05	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-64a64d34-4a75612649a2686f;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:06	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-64a64d34-ee90140cd302537;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:06	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-64a64d34-d64d394c28f8440e;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:07	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-65ee5e3c-7dfa5ccb0866f4a8;gz%22	https://themejunction.net/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:07	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-65ee5e3c-4d5f9b2de7a2a9ed;gz%22	https://themejunction.net/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:08	366/366	---M--	200	added ('OK')	image/png	etag:%2216e-647eb135-5c0a6af8c0312244;;;%22	https://themejunction.net/wp-content/uploads/2023/01/cropped-Theme-Junction-Logo-32x32.png	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/2023/01/cropped-Theme-Junction-Logo-32x32.png	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:08	857/857	---M--	200	added ('OK')	image/png	etag:%22359-647eb135-f5684dc5885e7082;;;%22	https://themejunction.net/wp-content/uploads/2023/01/cropped-Theme-Junction-Logo-192x192.png	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/2023/01/cropped-Theme-Junction-Logo-192x192.png	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:09	817/817	---M--	200	added ('OK')	image/png	etag:%22331-647eb135-53ead42ea3aa3124;;;%22	https://themejunction.net/wp-content/uploads/2023/01/cropped-Theme-Junction-Logo-180x180.png	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/2023/01/cropped-Theme-Junction-Logo-180x180.png	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:09	9885/9885	---M-Z	200	added ('OK')	text/css	etag:%22269d-65ee6341-1042b7e0389bcba8;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1707830652	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/custom-widget-icon-list.min0d44.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:10	26552/26552	---M-Z	200	added ('OK')	text/css	etag:%2267b8-65ee6341-c214f00e4e869311;gz%22	https://themejunction.net/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min.css?ver=1707830652	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/elementor/css/custom-pro-widget-nav-menu.min0d44.css	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:10	147025/147025	---M--	200	added ('OK')	image/png	etag:%2223e51-63d5f441-828c52c2775d651e;;;%22	https://themejunction.net/wp-content/uploads/2023/01/Theme-Junction-Logo.png	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/2023/01/Theme-Junction-Logo.png	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:11	15746/15746	---M--	200	added ('OK')	image/png	etag:%223d82-63d6113c-3f22eb8ebb9cca93;;;%22	https://themejunction.net/wp-content/uploads/2023/01/Theme-Junction-Logo-White-2040-1024x288.png	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/2023/01/Theme-Junction-Logo-White-2040-1024x288.png	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:11	1827/1827	---M-Z	200	added ('OK')	application/x-javascript	etag:%22723-642d0b6c-860ca87f1184de0a;gz%22	https://themejunction.net/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:12	25202/25202	---M-Z	200	added ('OK')	application/x-javascript	etag:%226272-64a64d40-b51509c264cccf98;gz%22	https://themejunction.net/wp-content/plugins/pro-elements/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/pro-elements/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:12	5560/5560	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215b8-64a64d40-afe5ae72935d060b;gz%22	https://themejunction.net/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min.js?ver=3.14.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.mindf38.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:12	4958/4958	---M-Z	200	added ('OK')	application/x-javascript	etag:%22135e-64a64d33-cf3adb46f6edcac7;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.14.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/js/webpack.runtime.mina1c3.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:13	52861/52861	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ce7d-64a64d33-bcb8d186c6f3cbce;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.14.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/js/frontend-modules.mina1c3.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:13	8171/8171	---M-Z	200	added ('OK')	application/x-javascript	etag:%221feb-65ee5e3c-a6cfbb17f6b9fecb;gz%22	https://themejunction.net/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:13	6625/6625	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219e1-65ee5e3c-7da86b2227b783a1;gz%22	https://themejunction.net/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:14	115127/115127	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c1b7-65ee5e3c-6fdbf669355e7243;gz%22	https://themejunction.net/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:15	4627/4627	---M-Z	200	added ('OK')	application/x-javascript	etag:%221213-65ee5e3d-9bed0503e6306b4d;gz%22	https://themejunction.net/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/dist/hooks.min2ebd.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:15	9445/9445	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224e5-65ee5e3c-230d1d4afc4357c1;gz%22	https://themejunction.net/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/dist/i18n.minf92f.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:15	24379/24379	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f3b-64a64d40-a8a7566eb06342fd;gz%22	https://themejunction.net/wp-content/plugins/pro-elements/assets/js/frontend.min.js?ver=3.14.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/pro-elements/assets/js/frontend.mindf38.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:16	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-64a64d34-6801577d9aa47d4c;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:16	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-65ee5e3c-70acad3b6f219a08;gz%22	https://themejunction.net/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	M:/New%20folder%20(7)/agol/themejunction.net/wp-includes/js/jquery/ui/core.min3f14.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:16	40814/40814	---M-Z	200	added ('OK')	application/x-javascript	etag:%229f6e-64a64d33-140413b8302d4f0b;gz%22	https://themejunction.net/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/elementor/assets/js/frontend.mina1c3.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:17	29946/29946	---M-Z	200	added ('OK')	application/x-javascript	etag:%2274fa-64a64d40-815fe9b1f2954b67;gz%22	https://themejunction.net/wp-content/plugins/pro-elements/assets/js/elements-handlers.min.js?ver=3.14.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/pro-elements/assets/js/elements-handlers.mindf38.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:18	3721/3721	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e89-64a64d40-2b6dc8dae020d184;gz%22	https://themejunction.net/wp-content/plugins/pro-elements/assets/lib/sticky/jquery.sticky.min.js?ver=3.14.0	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/pro-elements/assets/lib/sticky/jquery.sticky.mindf38.js	(from https://www.agolworld.com/assets/css2/owl.video.play.html)
20:09:19	116/116	---M--	200	added ('OK')	image/png	etag:%2274-647eb106-e0a2c4f1feba9691;;;%22	https://themejunction.net/wp-content/plugins/tlp-portfolio/assets/images/grabbing.png	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/tlp-portfolio/assets/images/grabbing.png	(from https://themejunction.net/wp-content/plugins/tlp-portfolio/assets/css/tlpportfolio.css?ver=6.4.3)
20:09:19	1517/1517	---M--	200	added ('OK')	image/gif	etag:%225ed-647eb106-78ce13f8be4fc08;;;%22	https://themejunction.net/wp-content/plugins/tlp-portfolio/assets/images/AjaxLoader.gif	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/plugins/tlp-portfolio/assets/images/AjaxLoader.gif	(from https://themejunction.net/wp-content/plugins/tlp-portfolio/assets/css/tlpportfolio.css?ver=6.4.3)
20:09:20	23566/23566	---M--	200	added ('OK')	image/jpeg	etag:%225c0e-63d3ebe8-6c653e361c15646;;;%22	https://themejunction.net/wp-content/uploads/2023/01/footer-bg-2.jpg	M:/New%20folder%20(7)/agol/themejunction.net/wp-content/uploads/2023/01/footer-bg-2.jpg	(from https://themejunction.net/wp-content/uploads/elementor/css/post-63.css?ver=1707830652)
20:09:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/assets/css2/-negative.svg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/-negative.d2.delayed	(from https://themejunction.net/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1)
20:09:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/assets/css2/OPR/	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/OPR/index.html	(from https://themejunction.net/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1)
